project,current_commit_sha,parent_commit_sha,current_commit_timestamp,current_commit_message,github_url_old,github_url,num_python_file_changed,coverage,num_new_violations,new_violations,new_violations_happening_place,new_violations_triggering_place,new_violations_reasons,new_violations_comment,num_old_violations,old_violations,old_violations_happening_place,old_violations_triggering_place,old_violations_reasons,old_violations_comment,num_current_violations,current_violations,num_parent_violations,parent_violations,violations_current_parent_commit_mapping,same_old_new_test_results,new_original,new_pymop,new_pymop_libs,new_dylin,old_original,old_pymop,old_pymop_libs,old_dylin
hcloud-python,2a8dc49d7444800d9aafe24def7d830475c292f6,79dfbbe8c9f4906427309939b13f27f29c688709,1762766424,chore(deps): update dependency pytest to v9 (#582),https://github.com/hetznercloud/hcloud-python/compare/79dfbbe8c9f4906427309939b13f27f29c688709...2a8dc49d7444800d9aafe24def7d830475c292f6,https://github.com/hetznercloud/hcloud-python/compare/79dfbbe8c9f4906427309939b13f27f29c688709...2a8dc49d7444800d9aafe24def7d830475c292f6,1,98.1,1,WrongTypeAddedAnalysis:/lib/python3.12/site-packages/_pytest/python.py:440,Dependency code,Dependency code,Dependency version changed,https://github.com/hetznercloud/hcloud-python/compare/79dfbbe8c9f4906427309939b13f27f29c688709...2a8dc49d7444800d9aafe24def7d830475c292f6#diff-60f61ab7a8d1910d86d9fda2261620314edcae5894d5aaa236b821c7256badd7R51 The version of pytest is changed,1,WrongTypeAddedAnalysis:/lib/python3.12/site-packages/_pytest/python.py:431,Dependency code,Dependency code,Dependency version changed,https://github.com/hetznercloud/hcloud-python/compare/79dfbbe8c9f4906427309939b13f27f29c688709...2a8dc49d7444800d9aafe24def7d830475c292f6#diff-60f61ab7a8d1910d86d9fda2261620314edcae5894d5aaa236b821c7256badd7R51 The version of pytest is changed,2,RandomMustUseSeed:/hcloud/_client.py:76=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/_pytest/python.py:440=1,2,RandomMustUseSeed:/hcloud/_client.py:76=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/_pytest/python.py:431=1,,True,842-0-8-0-0,842-0-8-0-0,842-0-8-0-0,842-0-8-0-0,842-0-8-0-0,842-0-8-0-0,842-0-8-0-0,842-0-8-0-0
tinyflux,6c799086b0263e5acf086ad1b5dd56b59c41c981,e7b6090e613d9a88a6c9c6b2370885569408de79,1667931540,issue 17: disable universal newlines translation for CSV Storage,https://github.com/citrusvanilla/tinyflux/compare/e7b6090e613d9a88a6c9c6b2370885569408de79...6c799086b0263e5acf086ad1b5dd56b59c41c981,https://github.com/citrusvanilla/tinyflux/compare/e7b6090e613d9a88a6c9c6b2370885569408de79...6c799086b0263e5acf086ad1b5dd56b59c41c981,1,99.95,1,FileClosedAnalysis:/tinyflux/storages.py:221,Others,Others,Filter limitation,The code line which reports the violation is being changed,1,FileClosedAnalysis:/tinyflux/storages.py:219,Others,Others,Filter limitation,The code line which reports the violation is being changed,39,ComparisonBehaviorAnalysis:/tinyflux/index.py:790=1;ComparisonBehaviorAnalysis:/tests/test_measurement.py:858=1;ComparisonBehaviorAnalysis:/tests/test_queries.py:746=1;FileClosedAnalysis:/tinyflux/storages.py:221=1;ComparisonBehaviorAnalysis:/tests/test_queries.py:586=1;ComparisonBehaviorAnalysis:/tests/test_index.py:266=1;ComparisonBehaviorAnalysis:/tests/test_measurement.py:866=1;ComparisonBehaviorAnalysis:/tests/test_index.py:256=1;InvalidComparisonAnalysis:/tinyflux/index.py:730=1;ComparisonBehaviorAnalysis:/tinyflux/index.py:781=1;InvalidComparisonAnalysis:/tinyflux/index.py:790=1;ComparisonBehaviorAnalysis:/tests/test_queries.py:226=1;ComparisonBehaviorAnalysis:/tests/test_tinyflux.py:831=1;ComparisonBehaviorAnalysis:/tests/test_index.py:260=1;ComparisonBehaviorAnalysis:/tests/test_queries.py:194=1;ComparisonBehaviorAnalysis:/tests/test_queries.py:40=1;ComparisonBehaviorAnalysis:/tinyflux/index.py:730=1;ComparisonBehaviorAnalysis:/tests/test_queries.py:784=1;ComparisonBehaviorAnalysis:/tests/test_queries.py:607=1;FileClosedAnalysis:/tests/test_storages.py:119=1;ComparisonBehaviorAnalysis:/tests/test_index.py:489=1;ComparisonBehaviorAnalysis:/tests/test_queries.py:708=1;InvalidComparisonAnalysis:/tinyflux/index.py:781=1;ComparisonBehaviorAnalysis:/tests/test_index.py:264=1;ComparisonBehaviorAnalysis:/tests/test_index.py:372=1;ComparisonBehaviorAnalysis:/tests/test_queries.py:493=1;ComparisonBehaviorAnalysis:/tests/test_measurement.py:700=1;ComparisonBehaviorAnalysis:/tinyflux/index.py:772=1;ComparisonBehaviorAnalysis:/tests/test_index.py:268=1;InvalidComparisonAnalysis:/tinyflux/index.py:772=1;InvalidComparisonAnalysis:/tinyflux/index.py:751=1;ComparisonBehaviorAnalysis:/tests/test_measurement.py:870=1;ComparisonBehaviorAnalysis:/tinyflux/index.py:751=1;ComparisonBehaviorAnalysis:/tests/test_index.py:429=1;ComparisonBehaviorAnalysis:/tests/test_index.py:258=1;ComparisonBehaviorAnalysis:/tests/test_tinyflux.py:1074=1;InvalidComparisonAnalysis:/tinyflux/index.py:799=1;ComparisonBehaviorAnalysis:/tinyflux/index.py:799=1;ComparisonBehaviorAnalysis:/tests/test_tinyflux.py:1016=1,39,ComparisonBehaviorAnalysis:/tinyflux/index.py:790=1;ComparisonBehaviorAnalysis:/tests/test_measurement.py:858=1;ComparisonBehaviorAnalysis:/tests/test_queries.py:746=1;ComparisonBehaviorAnalysis:/tests/test_queries.py:586=1;ComparisonBehaviorAnalysis:/tests/test_index.py:266=1;ComparisonBehaviorAnalysis:/tests/test_measurement.py:866=1;ComparisonBehaviorAnalysis:/tests/test_index.py:256=1;InvalidComparisonAnalysis:/tinyflux/index.py:730=1;ComparisonBehaviorAnalysis:/tinyflux/index.py:781=1;InvalidComparisonAnalysis:/tinyflux/index.py:790=1;ComparisonBehaviorAnalysis:/tests/test_queries.py:226=1;ComparisonBehaviorAnalysis:/tests/test_tinyflux.py:831=1;ComparisonBehaviorAnalysis:/tests/test_index.py:260=1;ComparisonBehaviorAnalysis:/tests/test_queries.py:194=1;ComparisonBehaviorAnalysis:/tests/test_queries.py:40=1;ComparisonBehaviorAnalysis:/tinyflux/index.py:730=1;ComparisonBehaviorAnalysis:/tests/test_queries.py:784=1;ComparisonBehaviorAnalysis:/tests/test_queries.py:607=1;FileClosedAnalysis:/tests/test_storages.py:119=1;ComparisonBehaviorAnalysis:/tests/test_index.py:489=1;ComparisonBehaviorAnalysis:/tests/test_queries.py:708=1;InvalidComparisonAnalysis:/tinyflux/index.py:781=1;ComparisonBehaviorAnalysis:/tests/test_index.py:264=1;ComparisonBehaviorAnalysis:/tests/test_index.py:372=1;FileClosedAnalysis:/tinyflux/storages.py:219=1;ComparisonBehaviorAnalysis:/tests/test_queries.py:493=1;ComparisonBehaviorAnalysis:/tests/test_measurement.py:700=1;ComparisonBehaviorAnalysis:/tinyflux/index.py:772=1;ComparisonBehaviorAnalysis:/tests/test_index.py:268=1;InvalidComparisonAnalysis:/tinyflux/index.py:772=1;InvalidComparisonAnalysis:/tinyflux/index.py:751=1;ComparisonBehaviorAnalysis:/tests/test_measurement.py:870=1;ComparisonBehaviorAnalysis:/tinyflux/index.py:751=1;ComparisonBehaviorAnalysis:/tests/test_index.py:429=1;ComparisonBehaviorAnalysis:/tests/test_index.py:258=1;ComparisonBehaviorAnalysis:/tests/test_tinyflux.py:1074=1;InvalidComparisonAnalysis:/tinyflux/index.py:799=1;ComparisonBehaviorAnalysis:/tinyflux/index.py:799=1;ComparisonBehaviorAnalysis:/tests/test_tinyflux.py:1016=1,,True,140-0-0-0-0,139-1-0-0-0,139-1-0-0-0,138-2-0-0-0,140-0-0-0-0,139-1-0-0-0,139-1-0-0-0,138-2-0-0-0
carbon-black-cloud-sdk-python,ce5ece854403368600a0f3b132edf911f8f4f9e3,4e9a50c81a443aa8c58e966b1ea71b3d9f2c9b16,1711041679,added link to process fields from Process docstring,https://github.com/carbonblack/carbon-black-cloud-sdk-python/compare/4e9a50c81a443aa8c58e966b1ea71b3d9f2c9b16...ce5ece854403368600a0f3b132edf911f8f4f9e3,https://github.com/carbonblack/carbon-black-cloud-sdk-python/compare/4e9a50c81a443aa8c58e966b1ea71b3d9f2c9b16...ce5ece854403368600a0f3b132edf911f8f4f9e3,1,96.67,1,HostnamesTerminatesWithSlash:/src/tests/unit/fixtures/CBCSDKMock.py:121,Others,Others,Hard to Inspect,Cannot find changes which impact that code line,8,HostnamesTerminatesWithSlash:/src/tests/unit/fixtures/CBCSDKMock.py:101;Pydocs_HTTPConnectionSendSequence:/lib/python3.12/site-packages/urllib3/connection.py:571;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/referencing/_core.py:503;InPlaceSortAnalysis:/lib/python3.12/site-packages/_pytest/cacheprovider.py:433;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/referencing/_core.py:534;InvalidComparisonAnalysis:/lib/python3.12/site-packages/yaml/constructor.py:266;InvalidComparisonAnalysis:/lib/python3.12/site-packages/mox/mox.py:364;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/referencing/_core.py:394,Others,Others,Tool issue,The tool failed on the new commits by passing only 1401 tests rather than 1459 tests. This resulted in the reduction of violation detected,5,HostnamesTerminatesWithSlash:/src/cbc_sdk/connection.py:233=1;FileClosedAnalysis:/src/cbc_sdk/base.py:90=1;HostnamesTerminatesWithSlash:/src/tests/unit/fixtures/CBCSDKMock.py:121=1;RandomMustUseSeed:/src/tests/unit/platform/test_policies.py:329=1;RandomMustUseSeed:/src/cbc_sdk/live_response_api.py:846=1,12,HostnamesTerminatesWithSlash:/src/tests/unit/fixtures/CBCSDKMock.py:101=1;Pydocs_HTTPConnectionSendSequence:/lib/python3.12/site-packages/urllib3/connection.py:571=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/referencing/_core.py:503=1;InPlaceSortAnalysis:/lib/python3.12/site-packages/_pytest/cacheprovider.py:433=1;HostnamesTerminatesWithSlash:/src/cbc_sdk/connection.py:233=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/referencing/_core.py:534=1;FileClosedAnalysis:/src/cbc_sdk/base.py:90=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/yaml/constructor.py:266=1;RandomMustUseSeed:/src/tests/unit/platform/test_policies.py:329=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/mox/mox.py:364=1;RandomMustUseSeed:/src/cbc_sdk/live_response_api.py:846=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/referencing/_core.py:394=1,,False,1459-0-6-0-0,1434-25-6-0-0,1434-25-6-0-0,1401-58-6-0-0,1459-0-6-0-0,1434-25-6-0-0,1459-0-6-0-0,1401-58-6-0-0
guarddog,8946aa4f20c0472c253aa66a1576e4d0a528641b,453567f2d1ec28e51e06c19843cd5fa0033f5b81,1718272248,improving test cases,https://github.com/DataDog/guarddog.git/compare/453567f2d1ec28e51e06c19843cd5fa0033f5b81...8946aa4f20c0472c253aa66a1576e4d0a528641b,https://github.com/DataDog/guarddog/compare/453567f2d1ec28e51e06c19843cd5fa0033f5b81...8946aa4f20c0472c253aa66a1576e4d0a528641b,1,7.61,1,FileClosedAnalysis:/specs-new/FileClosedAnalysis.py:59,Others,Others,Tool issue,Wrong code location is reported,0,,,,,,5,Pydocs_HTTPConnectionSendSequence:/lib/python3.12/site-packages/urllib3/connection.py:466=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/yaml/constructor.py:266=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/yaml/scanner.py:679=1;FileClosedAnalysis:/specs-new/FileClosedAnalysis.py:59=1;FileClosedAnalysis:/usr/lib/python3.12/gzip.py:201=1,4,Pydocs_HTTPConnectionSendSequence:/lib/python3.12/site-packages/urllib3/connection.py:466=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/yaml/constructor.py:266=1;FileClosedAnalysis:/usr/lib/python3.12/gzip.py:201=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/yaml/scanner.py:679=1,,True,12-0-2-0-0,12-0-2-0-0,12-0-2-0-0,12-0-2-0-0,12-0-2-0-0,12-0-2-0-0,12-0-2-0-0,12-0-2-0-0
carbon-black-cloud-sdk-python,6ba238c9cc16468c6108b3f8792f808c1b3ed53a,ce5ece854403368600a0f3b132edf911f8f4f9e3,1711044694,deflake8'd,https://github.com/carbonblack/carbon-black-cloud-sdk-python/compare/ce5ece854403368600a0f3b132edf911f8f4f9e3...6ba238c9cc16468c6108b3f8792f808c1b3ed53a,https://github.com/carbonblack/carbon-black-cloud-sdk-python/compare/ce5ece854403368600a0f3b132edf911f8f4f9e3...6ba238c9cc16468c6108b3f8792f808c1b3ed53a,1,96.67,0,,,,,,1,HostnamesTerminatesWithSlash:/src/tests/unit/fixtures/CBCSDKMock.py:121,Others,Others,Hard to Inspect,Cannot find changes which impact that code line,4,FileClosedAnalysis:/src/cbc_sdk/base.py:90=1;HostnamesTerminatesWithSlash:/src/cbc_sdk/connection.py:233=1;RandomMustUseSeed:/src/cbc_sdk/live_response_api.py:846=1;RandomMustUseSeed:/src/tests/unit/platform/test_policies.py:329=1,5,HostnamesTerminatesWithSlash:/src/cbc_sdk/connection.py:233=1;FileClosedAnalysis:/src/cbc_sdk/base.py:90=1;HostnamesTerminatesWithSlash:/src/tests/unit/fixtures/CBCSDKMock.py:121=1;RandomMustUseSeed:/src/tests/unit/platform/test_policies.py:329=1;RandomMustUseSeed:/src/cbc_sdk/live_response_api.py:846=1,,True,1459-0-6-0-0,1434-25-6-0-0,1434-25-6-0-0,1401-58-6-0-0,1459-0-6-0-0,1434-25-6-0-0,1434-25-6-0-0,1401-58-6-0-0
minet,b4eb647c583fc7a4816b412070f476607f3962ce,69894914cf6d0445a8bf37337198c8767b849a41,1725612035,Adding LoadingBar.track Fix #964,https://github.com/medialab/minet/compare/69894914cf6d0445a8bf37337198c8767b849a41...b4eb647c583fc7a4816b412070f476607f3962ce,https://github.com/medialab/minet/compare/69894914cf6d0445a8bf37337198c8767b849a41...b4eb647c583fc7a4816b412070f476607f3962ce,1,23.33,0,,,,,,1,WrongTypeAddedAnalysis:/lib/python3.12/site-packages/soupsieve/css_types.py:47,Others,Others,Flaky Spec,The checker or spec we used is not deterministic,7,InPlaceSortAnalysis:/lib/python3.12/site-packages/bs4/dammit.py:94=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/regex/_regex_core.py:2246=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/regex/_regex_core.py:2482=1;RandomMustUseSeed:/minet/crawl/queue.py:240=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/pycparser/c_parser.py:2347=1;RandomMustUseSeed:/lib/python3.12/site-packages/regex/_regex_core.py:334=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/yaml/constructor.py:266=1,8,InPlaceSortAnalysis:/lib/python3.12/site-packages/bs4/dammit.py:94=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/regex/_regex_core.py:2246=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/regex/_regex_core.py:2482=1;RandomMustUseSeed:/minet/crawl/queue.py:240=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/soupsieve/css_types.py:47=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/pycparser/c_parser.py:2347=1;RandomMustUseSeed:/lib/python3.12/site-packages/regex/_regex_core.py:334=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/yaml/constructor.py:266=1,,True,62-0-0-0-0,62-0-0-0-0,62-0-0-0-0,61-1-0-0-0,62-0-0-0-0,62-0-0-0-0,62-0-0-0-0,61-1-0-0-0
heartbeat-central,9c76cf69e62d1e6c706e2a771ee6cd318958c6e3,53339647cd49efd124087977ea147bb464584e96,1750446954,fix: correct test assertion for model default values,https://github.com/danker/heartbeat-central/compare/53339647cd49efd124087977ea147bb464584e96...9c76cf69e62d1e6c706e2a771ee6cd318958c6e3,https://github.com/danker/heartbeat-central/compare/53339647cd49efd124087977ea147bb464584e96...9c76cf69e62d1e6c706e2a771ee6cd318958c6e3,1,39.07,1,Flask_NoModifyAfterServe:/lib/python3.12/site-packages/flask/app.py:911,Dependency code,Dependency code,Dependency version changed,https://github.com/danker/heartbeat-central/compare/53339647cd49efd124087977ea147bb464584e96...9c76cf69e62d1e6c706e2a771ee6cd318958c6e3#diff-4d7c51b1efe9043e44439a949dfd92e5827321b34082903477fd04876edb7552L1 The version of flask is changed,1,Flask_NoModifyAfterServe:/lib/python3.12/site-packages/flask/app.py:1478,Dependency code,Dependency code,Dependency version changed,https://github.com/danker/heartbeat-central/compare/53339647cd49efd124087977ea147bb464584e96...9c76cf69e62d1e6c706e2a771ee6cd318958c6e3#diff-4d7c51b1efe9043e44439a949dfd92e5827321b34082903477fd04876edb7552L1 The version of flask is changed,7,ComparisonBehaviorAnalysis:/lib/python3.12/site-packages/sqlalchemy/orm/mapper.py:3257=1;ComparisonBehaviorAnalysis:/lib/python3.12/site-packages/sqlalchemy/sql/selectable.py:1458=1;Flask_NoModifyAfterServe:/tests/test_basic.py:13=1;Flask_NoModifyAfterServe:/tests/test_basic.py:12=1;ComparisonBehaviorAnalysis:/lib/python3.12/site-packages/sqlalchemy/orm/persistence.py:755=1;Flask_NoModifyAfterServe:/lib/python3.12/site-packages/flask/app.py:911=1;ComparisonBehaviorAnalysis:/lib/python3.12/site-packages/sqlalchemy/orm/persistence.py:1427=1,7,ComparisonBehaviorAnalysis:/lib/python3.12/site-packages/sqlalchemy/orm/mapper.py:3257=1;ComparisonBehaviorAnalysis:/lib/python3.12/site-packages/sqlalchemy/sql/selectable.py:1458=1;Flask_NoModifyAfterServe:/tests/test_basic.py:13=1;Flask_NoModifyAfterServe:/tests/test_basic.py:12=1;ComparisonBehaviorAnalysis:/lib/python3.12/site-packages/sqlalchemy/orm/persistence.py:755=1;Flask_NoModifyAfterServe:/lib/python3.12/site-packages/flask/app.py:1478=1;ComparisonBehaviorAnalysis:/lib/python3.12/site-packages/sqlalchemy/orm/persistence.py:1427=1,Flask_NoModifyAfterServe:/tests/test_basic.py:13<=Flask_NoModifyAfterServe:/tests/test_basic.py:13;Flask_NoModifyAfterServe:/tests/test_basic.py:12<=Flask_NoModifyAfterServe:/tests/test_basic.py:12,False,7-0-0-0-0,7-0-0-0-0,7-0-0-0-0,7-0-0-0-0,6-1-0-0-0,6-1-0-0-0,6-1-0-0-0,6-1-0-0-0
guarddog,075e9f867a57651870a8acdfe3ae0b037c26fb83,596e9f84c796c98349f03e3fc00758c60b99dd03,1736521110,removing bidi chars,https://github.com/DataDog/guarddog.git/compare/596e9f84c796c98349f03e3fc00758c60b99dd03...075e9f867a57651870a8acdfe3ae0b037c26fb83,https://github.com/DataDog/guarddog/compare/596e9f84c796c98349f03e3fc00758c60b99dd03...075e9f867a57651870a8acdfe3ae0b037c26fb83,1,10.75,2,FileClosedAnalysis:/specs-new/FileClosedAnalysis.py:59;Pydocs_HTTPConnectionSendSequence:/lib/python3.12/site-packages/urllib3/connection.py:516,Dependency code,Dependency code,Dependency version changed,https://github.com/DataDog/guarddog/compare/596e9f84c796c98349f03e3fc00758c60b99dd03...075e9f867a57651870a8acdfe3ae0b037c26fb83#diff-50c86b7ed8ac2cf95bd48334961bf0530cdc77b5a56f852c5c61b89d735fd711L21 The version of urllib3 is changed,1,Pydocs_HTTPConnectionSendSequence:/lib/python3.12/site-packages/urllib3/connection.py:507,Dependency code,Dependency code,Dependency version changed,https://github.com/DataDog/guarddog/compare/596e9f84c796c98349f03e3fc00758c60b99dd03...075e9f867a57651870a8acdfe3ae0b037c26fb83#diff-50c86b7ed8ac2cf95bd48334961bf0530cdc77b5a56f852c5c61b89d735fd711L21 The version of urllib3 is changed,8,InPlaceSortAnalysis:/lib/python3.12/site-packages/pyparsing/util.py:210=1;InPlaceSortAnalysis:/lib/python3.12/site-packages/pyparsing/unicode.py:63=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/yaml/constructor.py:266=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/yaml/scanner.py:679=1;FileClosedAnalysis:/specs-new/FileClosedAnalysis.py:59=1;Requests_PreparedRequestInit:/lib/python3.12/site-packages/requests/sessions.py:242=1;Pydocs_HTTPConnectionSendSequence:/lib/python3.12/site-packages/urllib3/connection.py:516=1;FileClosedAnalysis:/usr/lib/python3.12/gzip.py:201=1,7,Pydocs_HTTPConnectionSendSequence:/lib/python3.12/site-packages/urllib3/connection.py:507=1;InPlaceSortAnalysis:/lib/python3.12/site-packages/pyparsing/util.py:210=1;InPlaceSortAnalysis:/lib/python3.12/site-packages/pyparsing/unicode.py:63=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/yaml/constructor.py:266=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/yaml/scanner.py:679=1;Requests_PreparedRequestInit:/lib/python3.12/site-packages/requests/sessions.py:242=1;FileClosedAnalysis:/usr/lib/python3.12/gzip.py:201=1,,True,22-0-2-0-0,22-0-2-0-0,22-0-2-0-0,22-0-2-0-0,22-0-2-0-0,22-0-2-0-0,22-0-2-0-0,22-0-2-0-0
trustme,0801d27014ddef4d1a310feedf1086d0a42fb8ec,fd4e03499b8679a068e217f2a85c603af4be3981,1688641760,Also allow os.PathLike in typing of write_to_path (#606),https://github.com/python-trio/trustme/compare/fd4e03499b8679a068e217f2a85c603af4be3981...0801d27014ddef4d1a310feedf1086d0a42fb8ec,https://github.com/python-trio/trustme/compare/fd4e03499b8679a068e217f2a85c603af4be3981...0801d27014ddef4d1a310feedf1086d0a42fb8ec,1,100.0,1,InvalidComparisonAnalysis:/lib/python3.12/site-packages/cryptography/x509/extensions.py:1499,Dependency code,Dependency code,Dependency version changed,https://github.com/python-trio/trustme/commit/911874b869ac8ae01210b7c51aa72565f4cc1979 The version of cryptograhy is changed,1,InvalidComparisonAnalysis:/lib/python3.12/site-packages/cryptography/x509/extensions.py:1498,Dependency code,Dependency code,Dependency version changed,https://github.com/python-trio/trustme/commit/911874b869ac8ae01210b7c51aa72565f4cc1979 The version of cryptograhy is changed,6,Pydocs_MustShutdownBeforeCloseSocket:/tests/test_trustme.py:291=1;Pydocs_MustShutdownBeforeCloseSocket:/tests/test_trustme.py:282=1;Pydocs_MustShutdownBeforeCloseSocket:/tests/test_trustme.py:296=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/cryptography/x509/extensions.py:1499=1;Pydocs_MustShutdownBeforeCloseSocket:/tests/test_trustme.py:277=1;Pydocs_MustShutdownBeforeCloseSocket:/tests/test_trustme.py:307=1,6,Pydocs_MustShutdownBeforeCloseSocket:/tests/test_trustme.py:291=1;Pydocs_MustShutdownBeforeCloseSocket:/tests/test_trustme.py:282=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/cryptography/x509/extensions.py:1498=1;Pydocs_MustShutdownBeforeCloseSocket:/tests/test_trustme.py:296=1;Pydocs_MustShutdownBeforeCloseSocket:/tests/test_trustme.py:277=1;Pydocs_MustShutdownBeforeCloseSocket:/tests/test_trustme.py:307=1,,True,27-0-0-0-0,27-0-0-0-0,27-0-0-0-0,27-0-0-0-0,27-0-0-0-0,27-0-0-0-0,27-0-0-0-0,27-0-0-0-0
trustme,586f7759d5c27beb44da60615a71848eb2a5a490,519be6a83395310eb6e7cc9b9b42c7797c657633,1720582607,Bump cryptography from 41.0.7 to 42.0.4 (#638),https://github.com/python-trio/trustme/compare/519be6a83395310eb6e7cc9b9b42c7797c657633...586f7759d5c27beb44da60615a71848eb2a5a490,https://github.com/python-trio/trustme/compare/519be6a83395310eb6e7cc9b9b42c7797c657633...586f7759d5c27beb44da60615a71848eb2a5a490,1,100.0,1,InvalidComparisonAnalysis:/lib/python3.12/site-packages/cryptography/x509/extensions.py:1481,Dependency code,Dependency code,Dependency version changed,https://github.com/python-trio/trustme/commit/911874b869ac8ae01210b7c51aa72565f4cc1979 The version of cryptograhy is changed,1,InvalidComparisonAnalysis:/lib/python3.12/site-packages/cryptography/x509/extensions.py:1499,Dependency code,Dependency code,Dependency version changed,https://github.com/python-trio/trustme/commit/911874b869ac8ae01210b7c51aa72565f4cc1979 The version of cryptograhy is changed,6,Pydocs_MustShutdownBeforeCloseSocket:/tests/test_trustme.py:313=1;Pydocs_MustShutdownBeforeCloseSocket:/tests/test_trustme.py:304=1;Pydocs_MustShutdownBeforeCloseSocket:/tests/test_trustme.py:329=1;Pydocs_MustShutdownBeforeCloseSocket:/tests/test_trustme.py:318=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/cryptography/x509/extensions.py:1481=1;Pydocs_MustShutdownBeforeCloseSocket:/tests/test_trustme.py:299=1,6,Pydocs_MustShutdownBeforeCloseSocket:/tests/test_trustme.py:313=1;Pydocs_MustShutdownBeforeCloseSocket:/tests/test_trustme.py:304=1;Pydocs_MustShutdownBeforeCloseSocket:/tests/test_trustme.py:329=1;Pydocs_MustShutdownBeforeCloseSocket:/tests/test_trustme.py:318=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/cryptography/x509/extensions.py:1499=1;Pydocs_MustShutdownBeforeCloseSocket:/tests/test_trustme.py:299=1,Pydocs_MustShutdownBeforeCloseSocket:/tests/test_trustme.py:313<=Pydocs_MustShutdownBeforeCloseSocket:/tests/test_trustme.py:313;Pydocs_MustShutdownBeforeCloseSocket:/tests/test_trustme.py:304<=Pydocs_MustShutdownBeforeCloseSocket:/tests/test_trustme.py:304;Pydocs_MustShutdownBeforeCloseSocket:/tests/test_trustme.py:329<=Pydocs_MustShutdownBeforeCloseSocket:/tests/test_trustme.py:329;Pydocs_MustShutdownBeforeCloseSocket:/tests/test_trustme.py:318<=Pydocs_MustShutdownBeforeCloseSocket:/tests/test_trustme.py:318;Pydocs_MustShutdownBeforeCloseSocket:/tests/test_trustme.py:299<=Pydocs_MustShutdownBeforeCloseSocket:/tests/test_trustme.py:299,True,28-0-0-0-0,28-0-0-0-0,28-0-0-0-0,28-0-0-0-0,28-0-0-0-0,28-0-0-0-0,28-0-0-0-0,28-0-0-0-0
